Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_236.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_245.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_253.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_260.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_268.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_276.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_284.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_293.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_300.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_313.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_320.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_329.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_336.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_345.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_352.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_364.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_371.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_379.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_388.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_396.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_403.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_415.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_423.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_430.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_439.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_448.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_454.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_469.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_473.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_482.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_490.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_498.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_507.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_513.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_526.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_535.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_543.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_551.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_560.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_568.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_577.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_585.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_593.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_602.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_610.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_618.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_627.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_634.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_642.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_651.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_660.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_669.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_677.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_686.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_694.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_703.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_714.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_723.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_731.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_740.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_748.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_756.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_765.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_773.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_782.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_789.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_796.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_805.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_814.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_822.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_831.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_839.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_846.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_859.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_867.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_875.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_883.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_891.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_898.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_906.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_918.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_926.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_934.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_941.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_949.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_960.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_971.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_976.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_984.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_48_990.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_49_004.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_49_011.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_49_019.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_49_027.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_49_035.jpg,0,0,0,0,144.595,94.9679,0.02198731,305.6062,0.9092286
